sample_index,timestamp_local,timestamp_utc,elapsed_s,tick,tick_changed,node_count,node_ids,missing_nodes,estimated_persons,presence,motion_level,classification_confidence,mean_rssi,variance,motion_band_power,breathing_band_power,dominant_freq_hz,spectral_power,change_points,breathing_rate_bpm,breathing_confidence,heart_rate_bpm,heartbeat_confidence,signal_quality
40,2026-06-28T00:58:28+02:00,2026-06-27T22:58:28+00:00,40.161,9650,True,4,1 2 3 4,,2,True,present_moving,0.522828836747639,-58.0,37.31086135879914,57.78444718833461,54.53095731551275,0.6875000000000001,148.4296875,7,12.293502790962243,0.3234129695206151,115.40815097427627,0.43075685939182423,0.5
41,2026-06-28T00:58:29+02:00,2026-06-27T22:58:29+00:00,41.166,9670,True,4,1 2 3 4,,2,True,present_moving,0.5431173411127699,-58.0,39.33432424489148,62.56421772092203,58.17949487311813,1.3,159.828125,7,12.293502790962243,0.36863672927154956,115.40815097427627,0.3930683589233375,0.5
42,2026-06-28T00:58:30+02:00,2026-06-27T22:58:30+00:00,42.169,9688,True,4,1 2 3 4,,2,True,present_moving,0.42490052616163276,-58.0,34.9483772831433,54.24099293309566,51.3999178321576,1.2875,137.45703125,6,12.514808595892072,0.43075906740744885,79.45568446459475,0.434549797829457,0.4764978069194171
43,2026-06-28T00:58:31+02:00,2026-06-27T22:58:31+00:00,43.174,9700,True,4,1 2 3 4,,2,True,present_moving,0.4352995056002982,-58.0,34.9716776004738,54.61784423316259,51.80286840599952,1.2875,134.625,6,12.525057624410282,0.4305321321499594,79.91286837539559,0.44493489958562377,0.46309182409647776
44,2026-06-28T00:58:32+02:00,2026-06-27T22:58:32+00:00,44.179,9723,True,4,1 2 3 4,,2,True,present_moving,0.4682771084198625,-29.0,20.12605171008851,40.16020422594706,40.210851959068926,2.176530612244898,151.23501275510205,7,12.293502790962243,0.39309561164983653,115.40815097427627,0.40836958646543836,0.5
45,2026-06-28T00:58:33+02:00,2026-06-27T22:58:33+00:00,45.182,9747,True,4,1 2 3 4,,1,True,present_moving,0.5142479612377312,-58.0,30.5203314003707,48.09664554999983,49.688676909316584,0.2,135.4453125,6,12.850755671350129,0.4141649317677309,80.21522454591674,0.40528515189252967,0.47399213931961137
46,2026-06-28T00:58:34+02:00,2026-06-27T22:58:34+00:00,46.185,9760,True,4,1 2 3 4,,,False,absent,0.4680034209554208,-56.0,27.086544636596482,42.16535488597903,41.80075578471209,1.1606060606060606,111.61174242424244,17,12.861310629261915,0.40646747853888,80.21522454591674,0.42407813767131464,0.5
47,2026-06-28T00:58:35+02:00,2026-06-27T22:58:35+00:00,47.19,9780,True,4,1 2 3 4,,2,True,present_moving,0.4383014277903625,-58.0,39.285032934990475,61.7255191028528,57.58972074899983,2.0625000000000004,152.64453125,4,12.861310629261915,0.3917291195263425,80.21522454591674,0.405914658741373,0.4626231247533049
48,2026-06-28T00:58:36+02:00,2026-06-27T22:58:36+00:00,48.195,9820,True,4,1 2 3 4,,1,True,present_still,0.3793557358783337,-56.0,34.47451553264197,53.79848989398998,52.60201303748856,0.9625000000000001,137.4765625,4,13.71749280514442,0.40831126533503365,74.55005587732043,0.5103736857704984,0.3129102585393838
49,2026-06-28T00:58:37+02:00,2026-06-27T22:58:37+00:00,49.2,9851,True,4,1 2 3 4,,2,True,present_still,0.4212928743882154,-58.0,30.306728405150448,49.083779804002376,48.44333557831301,0.42500000000000004,132.25390625,13,12.293502790962243,0.47391328840661573,115.40815097427627,0.3402609992131788,0.5
50,2026-06-28T00:58:38+02:00,2026-06-27T22:58:38+00:00,50.201,9869,True,4,1 2 3 4,,2,True,present_moving,0.39428042880699976,-58.0,38.29584785725328,60.586661409299744,56.21384058313895,1.4875,153.0390625,4,13.039287091365132,0.4166557829411148,80.21522454591674,0.3060115034669422,0.44063301300523205
51,2026-06-28T00:58:39+02:00,2026-06-27T22:58:39+00:00,51.204,9915,True,4,1 2 3 4,,2,True,present_moving,0.5035291914960357,-56.0,32.593761157435594,52.80732766034499,52.27300548754948,1.775,136.31640625,4,12.293502790962243,0.5014034595322259,115.40815097427627,0.41545516758431034,0.5
52,2026-06-28T00:58:40+02:00,2026-06-27T22:58:40+00:00,52.209,9972,True,4,1 2 3 4,,1,True,present_moving,0.6290543636199083,-58.0,28.567889658601942,48.73076173517039,46.20648943199542,0.9625000000000001,130.8515625,7,12.293502790962243,0.44923692982092406,115.40815097427627,0.43216809867306827,0.5
53,2026-06-28T00:58:41+02:00,2026-06-27T22:58:41+00:00,53.214,10006,True,4,1 2 3 4,,2,True,present_moving,0.5040834152015135,-58.0,35.69635586169729,56.78524493148167,52.2045540302704,1.3375,147.6484375,7,12.293502790962243,0.4329208183312995,115.40815097427627,0.4355172931395571,0.5
54,2026-06-28T00:58:42+02:00,2026-06-27T22:58:42+00:00,54.219,10037,True,4,1 2 3 4,,2,True,present_moving,0.5705373670676314,-58.0,28.049083571296272,47.502836082716485,45.284844720538736,1.0,129.15625,7,12.293502790962243,0.413883126452343,115.40815097427627,0.43092458555665003,0.5
55,2026-06-28T00:58:43+02:00,2026-06-27T22:58:43+00:00,55.224,10059,True,4,1 2 3 4,,2,True,present_moving,0.5112064313100547,-58.0,27.403817291357456,44.25931457994307,44.56932819285299,0.25000000000000006,126.02734375,7,12.293502790962243,0.42982841969909114,115.40815097427627,0.4272350292416283,0.5
56,2026-06-28T00:58:44+02:00,2026-06-27T22:58:44+00:00,56.228,10118,True,4,1 2 3 4,,1,True,present_moving,0.601827817790011,-58.0,27.309849780685628,45.65480828846175,45.39009650163561,0.23750000000000004,131.54296875,7,12.293502790962243,0.42186900215166434,115.40815097427627,0.409553266408148,0.5
57,2026-06-28T00:58:45+02:00,2026-06-27T22:58:45+00:00,57.231,10169,True,4,1 2 3 4,,1,True,present_moving,0.6247884221870821,-58.0,30.314143631512547,50.427323566977805,49.614787055738844,0.8374999999999999,143.30078125,9,12.293502790962243,0.39647140812262627,115.40815097427627,0.4457875383811758,0.5
58,2026-06-28T00:58:46+02:00,2026-06-27T22:58:46+00:00,58.236,10204,True,4,1 2 3 4,,2,True,present_still,0.38919152600845675,-56.0,32.99031144895738,50.4517874201681,49.67311595187782,1.5875000000000001,133.05078125,4,13.71749280514442,0.4527312731359741,74.55005587732043,0.29445539748523447,0.30966893147944186
59,2026-06-28T00:58:47+02:00,2026-06-27T22:58:47+00:00,59.239,10233,True,4,1 2 3 4,,1,True,active,0.41152133667302837,-56.0,30.168445615958532,48.264168803821555,45.64324386894078,0.925,126.2265625,4,13.71749280514442,0.4398080190971944,74.55005587732043,0.29540428394437873,0.33208839940043744
